SMILES,title,i_i_glide_lignum,docking_status,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",160,"NO GOOD POSES FOUND",439.29,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",161,"NO GOOD POSES FOUND",691.88,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",162,"NO GOOD POSES FOUND",861.15,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",163,"NO GOOD POSES FOUND",479.2,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",164,"NO GOOD POSES FOUND",593.39,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",165,"NO GOOD POSES FOUND",851.65,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",166,"NO GOOD POSES FOUND",404.54,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",167,"NO GOOD POSES FOUND",615.45,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",168,"NO GOOD POSES FOUND",408.55,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",169,"NO GOOD POSES FOUND",720.23,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",170,"NO GOOD POSES FOUND",478.38,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",171,"NO GOOD POSES FOUND",454.7,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",172,"NO GOOD POSES FOUND",286.99,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",173,"NO GOOD POSES FOUND",474.37,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",174,"NO GOOD POSES FOUND",324.4,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",175,"NO GOOD POSES FOUND",1069.19,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",176,"NO GOOD POSES FOUND",568.43,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",177,"NO GOOD POSES FOUND",456.17,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",178,"NO GOOD POSES FOUND",390.82,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",179,"NO GOOD POSES FOUND",615.97,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",180,"NO GOOD POSES FOUND",796.94,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",181,"NO GOOD POSES FOUND",259.41,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",182,"NO GOOD POSES FOUND",991.95,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",183,"NO GOOD POSES FOUND",717.57,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",184,"NO GOOD POSES FOUND",661.59,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",185,"NO GOOD POSES FOUND",475.26,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",186,"NO GOOD POSES FOUND",778.6,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",187,"NO GOOD POSES FOUND",485.52,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",188,"NO GOOD POSES FOUND",702.81,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",189,"NO GOOD POSES FOUND",712.27,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",190,"NO GOOD POSES FOUND",439.56,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",191,"NO GOOD POSES FOUND",289.39,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",192,"NO GOOD POSES FOUND",679.86,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",193,"NO GOOD POSES FOUND",649.63,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",194,"NO GOOD POSES FOUND",521.76,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",195,"NO GOOD POSES FOUND",455.5,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",196,"NO GOOD POSES FOUND",682.96,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",197,"NO GOOD POSES FOUND",1048.85,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",198,"NO GOOD POSES FOUND",516.04,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",199,"NO GOOD POSES FOUND",711.27,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",200,"NO GOOD POSES FOUND",461.46,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",201,"NO GOOD POSES FOUND",995.49,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",202,"NO GOOD POSES FOUND",506.65,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",203,"NO GOOD POSES FOUND",429.2,,,,,,,,,,,,,,
